0.380407	4.88636
0.613134	3.19354
1.83941	3.87033
3.80453	3.38335
1.7996	1.34337
1.10582	3.35941
4.30221	1.33623
1.53512	2.1103
1.03373	2.14003
3.32371	3.4026
2.97447	3.45834
0.785895	2.27389
1.20133	3.72263
3.51122	1.28966
4.85326	0.363227
3.25688	2.46817
1.2457	4.92318
0.314074	3.43329
1.67014	0.296759
4.08446	2.89847
4.19146	0.694384
3.00163	2.8512
1.76726	4.23073
4.63539	0.195143
2.12028	0.224215
4.90062	0.535642
4.0558	3.62531
0.497391	2.66028
2.14966	4.40532
0.23673	4.83117
0.692574	4.74788
2.95134	2.57476
4.52762	0.54909
3.17343	2.72872
0.0851045	0.816962
1.45979	3.21027
4.13578	4.69348
1.5676	2.95125
3.6312	2.8935
3.39583	2.11016
3.80727	0.498631
0.172193	1.63622
0.782194	3.04752
0.38917	0.181517
1.8866	0.965003
1.11137	4.40569
3.24198	1.31448
4.46542	4.53984
4.17554	2.32248
1.99511	0.0823036
3.94996	3.58639
2.48489	4.31802
0.277657	1.99489
0.489265	3.03989
2.61423	1.74371
2.0747	3.74025
0.17815	0.931326
1.58504	0.62789
1.02696	3.58303
2.29062	4.10065
1.27116	3.94595
4.62995	2.28347
2.38981	4.66072
2.77024	3.69722
4.61395	1.95372
1.96049	4.23623
0.928032	1.98844
1.63884	0.185585
2.82313	1.49732
3.49305	0.606554
3.79472	2.70209
4.21496	2.94693
3.95178	4.30359
3.98445	3.29976
3.43959	2.61581
3.03435	3.72841
4.09585	0.385678
2.01996	2.60599
1.42751	1.36068
3.45872	1.48204
0.532112	4.27733
0.865107	3.03843
0.036183	1.15323
2.75816	2.18704
0.676754	4.15074
2.61282	2.28876
2.0494	2.33771
2.49628	0.409914
2.41072	1.69341
1.99137	2.08016
2.57678	0.344833
1.7518	3.24485
4.23594	1.76451
2.10084	4.99853
0.33153	2.27684
0.782256	2.7007
0.671038	1.55605
4.0156	1.89595
1.08296	2.53045
3.2288	2.36167
2.65714	3.34144
3.32935	1.73446
3.31168	2.73608
0.536033	1.72942
0.849259	1.41603
1.55727	3.07881
0.564819	0.268113
0.895187	2.77573
1.40564	0.516329
2.15641	0.280152
0.823347	0.0717844
0.814933	4.52306
1.20744	2.99812
1.15627	4.03541
2.93066	3.89796
0.306081	3.52221
0.387083	4.19858
0.713886	1.38939
2.27484	0.340775
1.32822	2.87378
1.25974	3.25938
2.22527	3.4623
4.44939	2.25059
0.657544	3.17846
0.126264	4.8816
3.57343	4.51598
2.28842	3.22282
2.65419	1.78769
0.415623	4.29655
2.00447	1.96833
3.50469	1.15197
3.19559	4.52835
1.51311	1.92628
0.695339	3.12169
4.99951	1.52338
0.820261	4.73775
0.0913367	1.7127
4.57893	1.77982
3.99816	0.871356
0.35594	0.726705
3.46809	4.71067
4.52912	3.27774
4.74993	2.85312
1.12589	3.71434
3.42751	0.245671
0.994177	2.92924
1.43829	0.0161524
2.85505	3.42621
4.61121	2.36875
4.56061	0.469761
3.4486	3.45112
4.24595	2.70862
0.481479	1.46002
1.90935	3.8348
2.19896	1.85785
3.90477	3.61286
1.5876	3.66233
2.52029	0.258302
3.66624	3.45563
0.918223	2.47512
0.756549	0.284554
1.59203	0.387413
0.501997	3.59377
2.15238	3.13506
1.68515	3.33669
4.55434	0.108211
1.50351	3.17594
4.31145	0.471463
0.955537	2.41591
1.63993	1.14826
1.63015	2.74561
0.910968	1.01925
4.40964	3.64126
4.19478	4.08963
4.73827	2.26843
0.401175	3.30474
2.02239	3.77318
4.91314	2.0434
3.91548	0.488536
4.27751	2.92862
4.07819	1.03339
2.86932	4.34013
3.22749	3.42927
3.58103	4.07181
2.98706	4.66204
0.694636	1.13455
3.92984	0.0152611
1.06051	1.95504
1.99757	3.14152
2.96156	3.68082
1.18881	1.33924
1.00585	0.603919
1.46885	2.04662
3.31953	0.558521
3.76218	1.49797
2.29798	2.0005
3.55664	3.01264
0.97178	1.39693
1.05845	2.47131
3.25697	0.0303583
3.39235	4.2392
0.385207	3.3692
0.705706	3.49632
3.27674	4.48765
